original_taxon,clean_species,relative_abundance,sample_id,source,category,macrocategory,country
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_aurantiacum|t__SGB16639,brevibacterium_aurantiacum,1.08614,TGS12-30,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei|t__SGB7142,lacticaseibacillus_paracasei,0.27021,TGS12-30,cfmd_food,dairy,food,IRL
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Debaryomyces|s__Debaryomyces_hansenii_group_1|t__EUK4959_1,debaryomyces_hansenii_group_1,0.08022,TGS12-30,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_tyrofermentans|t__SGB69231,brachybacterium_tyrofermentans,0.01355,TGS12-30,cfmd_food,dairy,food,IRL
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Penicillium|s__Penicillium_camemberti|t__EUK5075,penicillium_camemberti,0.4966,TGS12-30,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__GGB52421|s__GGB52421_SGB73284|t__SGB73284,ggb52421_sgb73284,0.2332,TGS12-30,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_succinus|t__SGB7842,staphylococcus_succinus,1.63282,TGS12-30,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__SGB8002,streptococcus_thermophilus,38.25848,TGS12-30,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii|t__SGB7020,lactobacillus_delbrueckii,0.05683,TGS12-30,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis|t__SGB7985,lactococcus_lactis,3.53815,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides|t__SGB7126,leuconostoc_mesenteroides,0.25055,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_italicus|t__SGB7973,enterococcus_italicus,0.28444,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei|t__SGB7142,lacticaseibacillus_paracasei,0.00646,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_malodoratus|t__SGB7932,enterococcus_malodoratus,0.06003,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_paralvei|t__SGB10207,hafnia_paralvei,0.01439,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus|t__SGB7048,lactobacillus_helveticus,1.25381,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__SGB8002,streptococcus_thermophilus,91.93594,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__SGB12293,pseudomonas_putida,0.03226,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_sp_P100|t__SGB23955,rothia_sp_p100,0.04652,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__GGB71834|s__GGB71834_SGB98834|t__SGB98834,ggb71834_sgb98834,0.03032,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_mongoliense|t__SGB17228,bifidobacterium_mongoliense,0.11508,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB100414|t__SGB100414,actinomyces_sgb100414,0.07028,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii|t__SGB10398,acinetobacter_johnsonii,0.67108,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gilvus|t__SGB7929,enterococcus_gilvus,0.14789,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_paulum|t__SGB93166,microbacterium_paulum,0.06392,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Caryophanaceae|g__Kurthia|s__Kurthia_gibsonii|t__SGB7515,kurthia_gibsonii,0.00859,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca|t__SGB10118,klebsiella_oxytoca,0.00841,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_acidovorans|t__SGB12680,delftia_acidovorans,0.02339,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_lwoffii|t__SGB10405,acinetobacter_lwoffii,0.18373,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia_adecarboxylata|t__SGB10147,leclercia_adecarboxylata,0.00792,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia|t__SGB12459,stenotrophomonas_maltophilia,0.03061,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_testosteroni|t__SGB12683,comamonas_testosteroni,0.00593,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia|t__SGB12460,stenotrophomonas_maltophilia,0.00257,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_media|t__SGB9957,aeromonas_media,0.0024,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_rhizophila|t__SGB32943,stenotrophomonas_rhizophila,0.01802,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_terrigena|t__SGB12679,comamonas_terrigena,0.03761,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae|g__Ochrobactrum|s__Ochrobactrum_chromiisoli|t__SGB181200,ochrobactrum_chromiisoli,0.02429,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_SGB88312|t__SGB88312,comamonas_sgb88312,0.65429,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__SGB12290,pseudomonas_putida,0.1225,TGS13-21,cfmd_food,dairy,food,IRL
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_parapsilosis|t__EUK5480,candida_parapsilosis,0.0663,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae|g__Brucella|s__Brucella_anthropi|t__SGB11011,brucella_anthropi,0.0525,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_sp_B21_038|t__SGB38590,comamonas_sp_b21_038,0.02289,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_thiooxydans|t__SGB12682,comamonas_thiooxydans,0.02615,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_bouvetii|t__SGB10385,acinetobacter_bouvetii,0.03272,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_jiangduensis|t__SGB38593,comamonas_jiangduensis,0.14807,TGS13-21,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis|t__SGB7985,lactococcus_lactis,0.63468,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_dispersa|t__SGB10172,pantoea_dispersa,0.00138,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_cremoris|t__SGB7984,lactococcus_cremoris,0.01885,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_239c|t__SGB16641,brevibacterium_sp_239c,0.24242,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_equorum|t__SGB7843,staphylococcus_equorum,12.69631,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_alimentarium|t__SGB16653,brachybacterium_alimentarium,0.18307,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_aurantiacum|t__SGB16639,brevibacterium_aurantiacum,13.13456,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_UCMA_11754|t__SGB98795,brevibacterium_sp_ucma_11754,0.00165,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_antiquum|t__SGB98794,brevibacterium_antiquum,0.00617,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_nigrifaciens|t__SGB13904,pseudoalteromonas_nigrifaciens,0.03618,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_citrativorans|t__SGB11845,halomonas_citrativorans,2.02361,TGS13-22,cfmd_food,dairy,food,IRL
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Debaryomyces|s__Debaryomyces_hansenii_group_1|t__EUK4959_1,debaryomyces_hansenii_group_1,7.82595,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_tyrofermentans|t__SGB69231,brachybacterium_tyrofermentans,0.65722,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_immobilis|t__SGB10459,psychrobacter_immobilis,0.00389,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_namhaensis|t__SGB23002,psychrobacter_namhaensis,0.03416,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_alimentarius|t__SGB10455,psychrobacter_alimentarius,0.00343,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sandarakinum|t__SGB16640,brevibacterium_sandarakinum,1.22346,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_faecalis|t__SGB10464,psychrobacter_faecalis,0.00663,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Vreelandella|s__Vreelandella_alkaliphila|t__SGB11826,vreelandella_alkaliphila,13.38659,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Garicola|s__Garicola_SGB98753|t__SGB98753,garicola_sgb98753,0.04136,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__GGB74290|s__GGB74290_SGB99069|t__SGB99069,ggb74290_sgb99069,0.02678,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__GGB52421|s__GGB52421_SGB73284|t__SGB73284,ggb52421_sgb73284,0.01077,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Ruaniaceae|g__Ruania|s__Ruania_SGB99014|t__SGB99014,ruania_sgb99014,0.01512,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_antiquum|t__SGB16638,brevibacterium_antiquum,11.69082,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__GGB71869|s__GGB71869_SGB98873|t__SGB98873,ggb71869_sgb98873,0.0279,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_SGB93118|t__SGB93118,brachybacterium_sgb93118,13.36645,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus|t__SGB7048,lactobacillus_helveticus,1.62152,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_SGB100385|t__SGB100385,brachybacterium_sgb100385,0.88128,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Nocardiopsidaceae|g__Nocardiopsis|s__Nocardiopsis_sp_JB363|t__SGB16395,nocardiopsis_sp_jb363,0.00049,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_sp_FME24|t__SGB87479,brachybacterium_sp_fme24,0.00666,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Citricoccus|s__Citricoccus_SGB98783|t__SGB98783,citricoccus_sgb98783,0.02433,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_fresconis|t__SGB100391,brachybacterium_fresconis,0.46943,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__SGB8002,streptococcus_thermophilus,5.84598,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii|t__SGB7020,lactobacillus_delbrueckii,0.04457,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__GGB10111|s__GGB10111_SGB98994|t__SGB98994,ggb10111_sgb98994,0.00509,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__SGB12293,pseudomonas_putida,0.00094,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter|s__Pseudoclavibacter_helvolus|t__SGB34900,pseudoclavibacter_helvolus,0.00885,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii|t__SGB10398,acinetobacter_johnsonii,0.04036,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Caryophanaceae|g__Kurthia|s__Kurthia_gibsonii|t__SGB7515,kurthia_gibsonii,0.03336,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae|t__SGB10115_group,klebsiella_pneumoniae,0.01976,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Dietziaceae|g__Dietzia|s__Dietzia_kunjamensis|t__SGB15765,dietzia_kunjamensis,0.02293,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_kobei|t__SGB10133,enterobacter_kobei,0.00188,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_casei|t__SGB7143,lacticaseibacillus_casei,0.00449,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_maritimus|t__SGB36487,psychrobacter_maritimus,0.00968,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_lwoffii|t__SGB10405,acinetobacter_lwoffii,0.00193,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__GGB71766|s__GGB71766_SGB98730|t__SGB98730,ggb71766_sgb98730,0.02429,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_RIT_803|t__SGB207772,brevibacterium_sp_rit_803,0.00037,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gelidibacter|s__Gelidibacter_mesophilus|t__SGB27981,gelidibacter_mesophilus,0.03797,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Ectopseudomonas|s__Ectopseudomonas_chengduensis|t__SGB12359_group,ectopseudomonas_chengduensis,0.0016,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_undina|t__SGB13897,pseudoalteromonas_undina,0.02062,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Alloalcanivorax|s__Alloalcanivorax_venustensis|t__SGB22280,alloalcanivorax_venustensis,0.00583,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__SGB12290,pseudomonas_putida,0.05718,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Salegentibacter|s__Salegentibacter_agarivorans|t__SGB2756,salegentibacter_agarivorans,0.54702,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__GGB43016|s__GGB43016_SGB99184|t__SGB99184,ggb43016_sgb99184,0.02183,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_APC_3426|t__SGB99643,psychrobacter_sp_apc_3426,4.19054,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__GGB71827|s__GGB71827_SGB98825|t__SGB98825,ggb71827_sgb98825,0.00224,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__GGB71408|s__GGB71408_SGB97797|t__SGB97797,ggb71408_sgb97797,0.02291,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__GGB72336|s__GGB72336_SGB99509|t__SGB99509,ggb72336_sgb99509,0.00053,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_S22|t__SGB34829,brevibacterium_sp_s22,0.0267,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_gubbeenense|t__SGB34904,microbacterium_gubbeenense,0.06656,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Mesonia|s__Mesonia_profundi|t__SGB97751,mesonia_profundi,1.05746,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_casei|t__SGB11844,halomonas_casei,0.03249,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__GGB129573|s__GGB129573_SGB66234|t__SGB66234,ggb129573_sgb66234,0.24637,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_yomogidense|t__SGB16632,brevibacterium_yomogidense,0.09734,TGS13-22,cfmd_food,dairy,food,IRL
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__GGB71983|s__GGB71983_SGB99036|t__SGB99036,ggb71983_sgb99036,0.08348,TGS13-22,cfmd_food,dairy,food,IRL
