original_taxon,kingdom,phylum,class,order,family,genus,species,clean_species,in_gut_microbiome,in_food_microbiome,source
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__GGB71954|s__GGB71954_SGB99002|t__SGB99002,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,GGB71954,GGB71954 SGB99002,ggb71954_sgb99002,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprosuis|t__SGB1386,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides coprosuis,bacteroides_coprosuis,False,True,cfmd_food
k__Archaea|p__Methanobacteriota|c__Halobacteria|o__Halobacteriales|f__Haloferacaceae|g__Halorubrum|s__Halorubrum_salipaludis|t__SGB282,Archaea,Methanobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum salipaludis,halorubrum_salipaludis,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Profundicola|s__Profundicola_chukchiensis|t__SGB194983,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Profundicola,Profundicola chukchiensis,profundicola_chukchiensis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_CS2|t__SGB207777,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium sp CS2,brevibacterium_sp_cs2,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Novilysobacter|s__Novilysobacter_avium|t__SGB88879,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Novilysobacter,Novilysobacter avium,novilysobacter_avium,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Ornithinimicrobiaceae|g__Ornithinimicrobium|s__Ornithinimicrobium_sp_INDO_MA30_4|t__SGB98693,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Ornithinimicrobiaceae,Ornithinimicrobium,Ornithinimicrobium sp INDO MA30 4,ornithinimicrobium_sp_indo_ma30_4,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Tessaracoccus_aquimaris|t__SGB15910,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus aquimaris,tessaracoccus_aquimaris,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Pseudorhodobacter|s__Pseudorhodobacter_aquimaris|t__SGB31399,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Pseudorhodobacter,Pseudorhodobacter aquimaris,pseudorhodobacter_aquimaris,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_indica|t__SGB206371_group,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella indica,shewanella_indica,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter|s__Leucobacter_komagatae|t__SGB16931,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leucobacter,Leucobacter komagatae,leucobacter_komagatae,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Pelagivirga|s__Pelagivirga_sediminicola|t__SGB24308,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Pelagivirga,Pelagivirga sediminicola,pelagivirga_sediminicola,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__GGB72336|s__GGB72336_SGB99509|t__SGB99509,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,GGB72336,GGB72336 SGB99509,ggb72336_sgb99509,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Pararhodobacter|s__Pararhodobacter_oceanensis|t__SGB24205,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Pararhodobacter,Pararhodobacter oceanensis,pararhodobacter_oceanensis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_anguillarum|t__SGB9866,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio anguillarum,vibrio_anguillarum,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Intrasporangiaceae|g__Janibacter|s__Janibacter_limosus|t__SGB34115,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter limosus,janibacter_limosus,False,True,cfmd_food
k__Bacteria|p__Thermomicrobiota|c__Thermomicrobia|o__Thermomicrobia_unclassified|f__Thermomicrobia_unclassified|g__Thermorudis|s__Thermorudis_peleae|t__SGB28678,Bacteria,Thermomicrobiota,Thermomicrobia,Thermomicrobia_unclassified,Thermomicrobia_unclassified,Thermorudis,Thermorudis peleae,thermorudis_peleae,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Nesterenkonia|s__Nesterenkonia_sandarakina|t__SGB23796,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Nesterenkonia,Nesterenkonia sandarakina,nesterenkonia_sandarakina,False,True,cfmd_food
k__Archaea|p__Methanobacteriota|c__Halobacteria|o__Halobacteriales|f__Natrialbaceae|g__Natrinema|s__Natrinema_pellirubrum|t__SGB323,Archaea,Methanobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema pellirubrum,natrinema_pellirubrum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__GGB123782|s__GGB123782_SGB165557|t__SGB165557,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,GGB123782,GGB123782 SGB165557,ggb123782_sgb165557,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Paracoccus|s__Paracoccus_xiamenensis|t__SGB90441,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Paracoccus xiamenensis,paracoccus_xiamenensis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Paracoccus|s__Paracoccus_fistulariae|t__SGB181681,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Paracoccus fistulariae,paracoccus_fistulariae,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_MIL19|t__SGB89160,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp MIL19,pseudomonas_sp_mil19,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_seohaensis|t__SGB10316,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella seohaensis,shewanella_seohaensis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Intrasporangiaceae|g__Janibacter|s__Janibacter_limosus|t__SGB34116,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter limosus,janibacter_limosus,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Intrasporangiaceae|g__Janibacter|s__Janibacter_alkaliphilus|t__SGB87568,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter alkaliphilus,janibacter_alkaliphilus,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_sp_JY_X169|t__SGB86838,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia sp JY X169,schaalia_sp_jy_x169,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp_CBA3605|t__SGB25036,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp CBA3605,lactobacillus_sp_cba3605,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Caldanaerobius|s__Caldanaerobius_polysaccharolyticus|t__SGB30339,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobius,Caldanaerobius polysaccharolyticus,caldanaerobius_polysaccharolyticus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_entomophila|t__SGB12260,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas entomophila,pseudomonas_entomophila,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_MYb185|t__SGB22887,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp MYb185,pseudomonas_sp_myb185,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_deleyi|t__SGB206333,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea deleyi,pantoea_deleyi,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_HBUAS56010|t__SGB79703,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp HBUAS56010,clostridium_sp_hbuas56010,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_pseudoroggenkampii|t__SGB10140,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter pseudoroggenkampii,enterobacter_pseudoroggenkampii,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Lawsonellaceae|g__GGB2722|s__GGB2722_SGB3663|t__SGB3663,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Lawsonellaceae,GGB2722,GGB2722 SGB3663,ggb2722_sgb3663,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_sp_D43FB|t__SGB11604,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp D43FB,sphingobium_sp_d43fb,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Curvibacter|s__Curvibacter_delicatus|t__SGB32537,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter,Curvibacter delicatus,curvibacter_delicatus,False,True,cfmd_food
k__Bacteria|p__Deinococcota|c__Deinococci|o__Thermales|f__Thermaceae|g__Thermus|s__Thermus_scotoductus|t__SGB17564,Bacteria,Deinococcota,Deinococci,Thermales,Thermaceae,Thermus,Thermus scotoductus,thermus_scotoductus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_vesicularis|t__SGB11742_group,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas vesicularis,brevundimonas_vesicularis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bartonellaceae|g__GGB55768|s__GGB55768_SGB77069|t__SGB77069,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,GGB55768,GGB55768 SGB77069,ggb55768_sgb77069,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_namnetense|t__SGB16956,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium namnetense,cutibacterium_namnetense,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter_rhaeticus|t__SGB1180,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Komagataeibacter,Komagataeibacter rhaeticus,komagataeibacter_rhaeticus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter_xylinus|t__SGB30482,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Komagataeibacter,Komagataeibacter xylinus,komagataeibacter_xylinus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_CY25R_8|t__SGB12765,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp CY25R 8,variovorax_sp_cy25r_8,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Micrococcus|s__Micrococcus_luteus|t__SGB16676,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus,micrococcus_luteus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia|s__Ralstonia_SGB88487|t__SGB88487,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia SGB88487,ralstonia_sgb88487,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_facilis|t__SGB12696,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax facilis,acidovorax_facilis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_paucimobilis|t__SGB11675,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,sphingomonas_paucimobilis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sphaerotilaceae|g__Caldimonas|s__Schlegelella_aquatica|t__SGB93705,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Caldimonas,Schlegelella aquatica,schlegelella_aquatica,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Vulcaniibacterium|s__Vulcaniibacterium_thermophilum|t__SGB88954,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Vulcaniibacterium,Vulcaniibacterium thermophilum,vulcaniibacterium_thermophilum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae|g__Methyloversatilis|s__Methyloversatilis_discipulorum|t__SGB22634,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Methyloversatilis,Methyloversatilis discipulorum,methyloversatilis_discipulorum,False,True,cfmd_food
k__Bacteria|p__Acidobacteriota|c__Terriglobia|o__Bryobacterales|f__Bryobacteraceae|g__GGB69906|s__GGB69906_SGB94227|t__SGB94227,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,GGB69906,GGB69906 SGB94227,ggb69906_sgb94227,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_CBMAI_2297|t__SGB56342,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp CBMAI 2297,sphingomonas_sp_cbmai_2297,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Afipia|s__Afipia_SGB184418|t__SGB184418,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,Afipia SGB184418,afipia_sgb184418,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_hungaricum|t__SGB11031,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium hungaricum,mesorhizobium_hungaricum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_lycopersici|t__SGB56352,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas lycopersici,sphingomonas_lycopersici,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_llatzerense|t__SGB15718,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium llatzerense,mycolicibacterium_llatzerense,False,True,cfmd_food
k__Bacteria|p__Armatimonadota|c__CFGB2414|o__OFGB2414|f__FGB2414|g__GGB2413|s__GGB2413_SGB3303|t__SGB3303,Bacteria,Armatimonadota,CFGB2414,OFGB2414,FGB2414,GGB2413,GGB2413 SGB3303,ggb2413_sgb3303,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_SGB124410|t__SGB124410,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus SGB124410,paenibacillus_sgb124410,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium_elkanii|t__SGB11334,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium elkanii,bradyrhizobium_elkanii,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium|s__Novosphingobium_sp_LASN5T|t__SGB31738,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp LASN5T,novosphingobium_sp_lasn5t,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_limneticum|t__SGB31652,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium limneticum,sphingobium_limneticum,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp_4NA327F11|t__SGB16909,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp 4NA327F11,microbacterium_sp_4na327f11,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_aquaticum|t__SGB11376,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium aquaticum,methylobacterium_aquaticum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia|s__Ralstonia_pickettii|t__SGB12925,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii,ralstonia_pickettii,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_vesicularis|t__SGB31766,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas vesicularis,brevundimonas_vesicularis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__Alphaproteobacteria_unclassified_SGB182531|t__SGB182531,Bacteria,Pseudomonadota,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria unclassified SGB182531,alphaproteobacteria_unclassified_sgb182531,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_sp_3R27C2_B|t__SGB11770,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter sp 3R27C2 B,caulobacter_sp_3r27c2_b,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Hydrobacter|s__Hydrobacter_penzbergensis|t__SGB3474,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Hydrobacter,Hydrobacter penzbergensis,hydrobacter_penzbergensis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Aquabacterium|s__Aquabacterium_sp_NJ1|t__SGB12784,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiales_unclassified,Aquabacterium,Aquabacterium sp NJ1,aquabacterium_sp_nj1,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_xenophagum|t__SGB11606,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium xenophagum,sphingobium_xenophagum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_ginsenosidimutans|t__SGB11685,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas ginsenosidimutans,sphingomonas_ginsenosidimutans,False,True,cfmd_food
